Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",5,Crown Publishers,Hardcover,480,2011,2011,2015/10/06,2015/09/25,sci-fi,sci-fi (#4),read,More like a 4.5. What an excellent book!,,,1,0
18142329,"Police (Harry Hole, #10)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""0307960498""","=""9780307960498""",4,Knopf,Hardcover,436,2013,2013,2015/10/20,2015/10/06,thriller-horror-mystery,thriller-horror-mystery (#16),read,,,,1,0
18775247,Mr. Mercedes (Bill Hodges #1),Stephen  King,"King, Stephen",,"=""1476754454""","=""9781476754451""",3,Scribner,Hardcover,437,2014,2014,2015/11/04,2015/01/13,thriller-horror-mystery,thriller-horror-mystery (#15),read,,,,1,0
23705512,You're Never Weird on the Internet (Almost),Felicia Day,"Day, Felicia",Joss Whedon,"=""1476785651""","=""9781476785653""",3,Gallery Books,Hardcover,272,2015,2015,2015/11/12,2015/11/04,comedy-humor,comedy-humor (#9),read,,,,1,0
6665847,"Daemon (Daemon, #1)",Leinad Zeraus,"Zeraus, Leinad",Daniel Suarez,"=""0451228731""","=""9780451228734""",3,Signet Books,Mass Market Paperback,632,2009,2006,2015/11/27,2015/11/04,thriller-horror-mystery,thriller-horror-mystery (#14),read,,,,1,0
22453035,"Finders Keepers (Bill Hodges Trilogy, #2)",Stephen  King,"King, Stephen",,"=""1501100130""","=""9781501100130""",3,Scribner,ebook,448,2015,2015,2015/12/22,2015/11/04,thriller-horror-mystery,thriller-horror-mystery (#13),read,,,,1,0
4703581,The City & the City,China Miéville,"Miéville, China",,"=""0345497511""","=""9780345497512""",3,Del Rey/Ballantine Books,Hardcover,336,2009,2009,2016/01/18,2015/12/19,"sci-fi, thriller-horror-mystery","sci-fi (#3), thriller-horror-mystery (#12)",read,,,,1,0
55356,More Napalm and Silly Putty,George Carlin,"Carlin, George",,"=""1565115309""","=""9781565115309""",4,HighBridge Company,Audio CD,150,,2002,2016/01/25,2016/01/18,comedy-humor,comedy-humor (#8),read,,,,1,0
16130549,"Doctor Sleep (The Shining, #2)",Stephen  King,"King, Stephen",,"=""1476727651""","=""9781476727653""",2,Scribner,Hardcover,531,2013,2013,2016/03/05,2013/11/05,thriller-horror-mystery,thriller-horror-mystery (#11),read,,,,1,0
259836,"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0786915749""","=""9780786915743""",4,Wizards of the Coast,Mass Market Paperback,444,2000,1984,2016/04/04,2016/03/05,fantasy,fantasy (#2),read,,,,1,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",3,Vintage Contemporaries,Paperback,399,1991,1991,2016/05/15,2013/08/23,thriller-horror-mystery,thriller-horror-mystery (#10),read,,,,1,0
93453,When Will Jesus Bring the Pork Chops?,George Carlin,"Carlin, George",,"=""140130821X""","=""9781401308216""",3,Hachette Books,Paperback,295,2005,2004,2016/05/31,2014/07/12,comedy-humor,comedy-humor (#6),read,,,,1,0
19101283,The Son,Jo Nesbø,"Nesbø, Jo",Charlotte Barslund,"=""0385351372""","=""9780385351379""",3,Knopf,Hardcover,407,2014,2014,2016/06/28,2015/11/04,thriller-horror-mystery,thriller-horror-mystery (#9),read,"Story was good, characters were really good, twists were there. BUT, there were some facts in the book that didnt make much sense when they happened, fortunately not so many that could spoil the fun. Not bad, more of a 3.5",,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",4,William Morrow Paperbacks,Mass Market Paperback,491,2006,1990,2016/07/28,2015/11/05,comedy-humor,comedy-humor (#5),read,,,,1,0
32423,Watchers,Dean Koontz,"Koontz, Dean",,"=""""","=""""",3,Berkley,Paperback,624,2003,1987,2016/09/27,2013/06/06,thriller-horror-mystery,thriller-horror-mystery (#8),read,,,,1,0
23848559,Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,"Lawson, Jenny",,"=""1250077001""","=""9781250077004""",4,Flatiron Books,Hardcover,329,2015,2015,2016/10/15,2015/11/04,comedy-humor,comedy-humor (#4),read,,,,1,0
24053231,Φορμόλη,Κωστάκης Ανάν,"Ανάν, Κωστάκης","Kostakis Anan, Sotos Anagnos","=""9609868959""","=""9789609868952""",4,Babelart,Paperback,208,2014,2014,2016/10/24,2016/10/15,"greek, comedy-humor","greek (#11), comedy-humor (#3)",read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""""","=""""",4,Del Rey / Ballantine Books,Paperback,244,1996,1968,2016/11/22,2016/10/26,"novels, sci-fi","novels (#18), sci-fi (#2)",read,,,,1,0
26895155,"Mother, Can You Not?",Kate Siegel,"Siegel, Kate",,"=""1101907045""","=""9781101907047""",3,Crown Archetype,Hardcover,255,2016,2016,2017/02/22,2017/02/06,comedy-humor,comedy-humor (#2),read,,,,1,0
29981261,"The Butterfly Garden  (The Collector, #1)",Dot Hutchison,"Hutchison, Dot",,"=""1503989712""","=""9781503989719""",4,Thomas & Mercer,Kindle Edition,288,2016,2016,2017/06/18,2017/05/08,thriller-horror-mystery,thriller-horror-mystery (#7),read,,,,1,0
11180244,Ο Μαιτρ και η Μαργαρίτα,Mikhail Bulgakov,"Bulgakov, Mikhail","Τίνα Καραγεώργη, Γιούρι Γιαννακόπουλος","=""9607293924""","=""9789607293923""",4,Θεμέλιο,Paperback,435,1991,1967,2017/08/09,2016/08/30,novels,novels (#16),read,,,,1,0
11438,What We Talk About When We Talk About Love,Raymond Carver,"Carver, Raymond",,"=""0679723056""","=""9780679723059""",0,Vintage Contemporaries,Paperback,159,1989,1981,2017/09/13,2013/07/16,short-stories,short-stories (#1),read,,,,1,0
15745753,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,"=""1250012570""","=""9781250012579""",3,St. Martin's Press,Hardcover,328,2013,2012,2017/12/21,2017/12/19,romance,romance (#1),read,,,,1,0
30831912,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,W. W. Norton & Company,ebook,304,2017,2017,2018/01/03,2017/12/24,mythology,mythology (#1),read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",3,Crown Publishers,Hardcover,369,2014,2011,2018/02/12,2015/10/12,novels,novels (#14),read,,,,1,0
77281,The Far Side Gallery,Gary Larson,"Larson, Gary",,"=""0836220625""","=""9780836220629""",4,Andrews McMeel Publishing,Paperback,192,1984,1982,2018/02/26,2015/03/02,comedy-humor,comedy-humor (#1),read,,,,1,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",3,Scribner,Hardcover,531,2014,2014,2018/03/10,2018/01/24,novels,novels (#13),read,,,,1,0
9646,Homage to Catalonia,George Orwell,"Orwell, George",Lionel Trilling,"=""0156421178""","=""9780156421171""",4,"Harcourt, Inc.(Harvest Book)",Paperback,232,1980,1938,2018/03/24,2013/10/24,novels,novels (#12),read,,,,1,0
20987418,Γεννήθηκα 17 Νοέμβρη,Δημήτρης Κουφοντίνας,"Κουφοντίνας, Δημήτρης",Dimitris Koufontinas,"=""9601427953""","=""9789601427959""",4,Εκδοτικός Οίκος Α. Α. Λιβάνη ,Paperback,480,2014,2014,2018/04/07,2018/03/06,politics,politics (#9),read,,,,1,0
113205,Heart of a Dog,Mikhail Bulgakov,"Bulgakov, Mikhail","Mirra Ginsburg, Михаил Булгаков, Michail Bulgakov","=""0802150594""","=""9780802150592""",4,Grove Press,Paperback,123,1994,1925,2018/04/16,2017/07/15,novels,novels (#11),read,,,,1,0
19494,"The Spy Who Came In from the Cold (George Smiley, #3)",John le Carré,"Carré, John le",,"=""""","=""9780743442534""",4,Scribner,Paperback,212,2001,1963,2018/06/24,2017/07/01,spy-cold-war,spy-cold-war (#2),read,,,,1,0
9364729,Eloquent Ruby (Addison-Wesley Professional Ruby Series),Russ Olsen,"Olsen, Russ",,"=""0321584104""","=""9780321584106""",4,Addison-Wesley Professional,Paperback,448,2011,2011,2018/12/22,2018/03/05,science,science (#2),read,,,,1,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",4,Spiegel & Grau,Hardcover,152,2015,2015,2019/05/22,2019/05/21,"politics, history-philosophy-psychology","politics (#8), history-philosophy-psychology (#5)",read,,,,1,0
19086362,"Cass - Hard Life, Hard Man: My Autobiography",Cass Pennant,"Pennant, Cass",,"=""1782192379""","=""9781782192374""",3,John Blake,Kindle Edition,270,2008,2000,2019/08/14,2019/05/21,sports,sports (#1),read,,,,1,0
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,"=""1579126278""","=""9781579126278""",4,Black Dog & Leventhal Pub,Hardcover,288,2006,1926,2020/02/20,2019/12/30,thriller-horror-mystery,thriller-horror-mystery (#5),read,,,,1,0
32920251,Για τα πληγωμένα μας αδέρφια,Joseph Andras,"Andras, Joseph",Γιώργος Καράμπελας,"=""618511822X""","=""9786185118228""",5,Εκδόσεις του Εικοστού Πρώτου,Paperback,136,2016,2016,2020/03/03,2019/12/15,"politics, novels, noir","politics (#7), novels (#10), noir (#16)",read,,,,1,0
25217651,"Η ομάδα Μπαάντερ-Μάινχοφ, η RAF και η ένοπλη πάλη στη Γερμανία 1963-1993",Tom Vague,"Vague, Tom","Νίκος Αλεξίου, Νότης Πάτσαλος, Αχιλλέας Καλαμάρας","=""""","=""""",3,Ελεύθερος Τύπος,Paperback,240,1997,1994,2020/06/04,2020/06/04,politics,politics (#6),read,,,,1,0
30043676,Confiteor,Jaume Cabré,"Cabré, Jaume",Ευρυβιάδης Σοφός,"=""9604355074""","=""9789604355075""",3,Εκδόσεις Πόλις,Paperback,736,2016,2011,2020/10/21,2020/06/11,novels,novels (#9),read,,,,1,0
54225221,Το Δώρο 2,Stefanos Xenakis,"Xenakis, Stefanos",Στέφανος Ξενάκης,"=""6185265311""","=""9786185265311""",1,Key Books,Paperback,304,2020,2020,2020/10/28,2020/08/16,greek,greek (#10),read,,,,1,0
39962229,Der Insasse,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426281538""","=""9783426281536""",4,Droemer HC ,Hardcover,384,2018,2018,2020/11/23,2020/10/28,thriller-horror-mystery,thriller-horror-mystery (#4),read,,,,1,0
331653,Die Therapie,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426633094""","=""9783426633090""",4,Droemer/Knaur,Paperback,336,2006,2006,2021/09/20,2021/08/31,thriller-horror-mystery,thriller-horror-mystery (#3),read,,,,1,0
4842437,Der Seelenbrecher,Sebastian Fitzek,"Fitzek, Sebastian",,"=""3426637928""","=""9783426637920""",4,Droemer/Knaur,Paperback,368,2008,2008,2021/12/13,2021/11/20,thriller-horror-mystery,thriller-horror-mystery (#2),read,,,,1,0
57668953,Ainsi nous leur faisons la guerre,Joseph Andras,"Andras, Joseph",,"=""""","=""9782330149017""",4,Actes Sud,Paperback,96,2021,2021,2021/12/17,2021/11/17,novels,novels (#8),read,,,,1,0
51262176,Με τις μέλισσες ή με τους λύκους: Αγόρευση στη δίκη της Χρυσής Αυγής,Θανάσης Καμπαγιάννης,"Καμπαγιάννης, Θανάσης",,"=""6185267349""","=""9786185267346""",5,Εκδόσεις Αντίποδες,Paperback,232,2020,2020,2021/12/25,2021/12/19,"greek, politics","greek (#9), politics (#5)",read,,,,1,0
10593326,"Ιστορία (κωμικοτραγική) του νεοελληνικού κράτους, 1830-1974",Βασίλης Ραφαηλίδης,"Ραφαηλίδης, Βασίλης",,"=""9607058232""","=""9789607058232""",5,Εκδόσεις του Εικοστού Πρώτου,Paperback,505,1993,1993,2022/02/08,2021/11/17,"history-philosophy-psychology, greek","history-philosophy-psychology (#4), greek (#8)",read,,,,1,0
1027416,Nada,Jean-Patrick Manchette,"Manchette, Jean-Patrick",,"=""2070410544""","=""9782070410545""",4,Gallimard,Mass Market Paperback,239,1999,1972,2022/02/15,2022/02/08,noir,noir (#15),read,,,,1,0
59617319,Η εποχή των τυφώνων,Fernanda Melchor,"Melchor, Fernanda","Αγγελική Βασιλάκου, Μαργαρίτα Ζαχαριάδου, Θάνος Σαμαρτζής","=""""","=""9786185598037""",4,Δώμα,Paperback,244,2021,2017,2022/03/01,2021/11/20,noir,noir (#14),read,,,,1,0
58612289,Au loin le ciel du Sud,Joseph Andras,"Andras, Joseph",,"=""2330149050""","=""9782330149055""",3,Actes Sud,Paperback,112,2021,2021,2022/03/14,2022/03/02,novels,novels (#7),read,,,,1,0
9968032,Το μαύρο Αλγέρι,Maurice Attia,"Attia, Maurice","Μαρία Μηλολιδάκη, Άννα Μαραγκάκη","=""9604352156""","=""9789604352159""",5,Εκδόσεις Πόλις,Paperback,400,2008,2006,2022/06/11,2017/09/12,noir,noir (#12),read,,,,1,0
9968066,Η κόκκινη Μασσαλία,Maurice Attia,"Attia, Maurice",Ρίτα Κολαΐτη,"=""960435230X""","=""9789604352302""",5,Εκδόσεις Πόλις,Paperback,548,2009,2007,2022/09/01,2022/02/16,noir,noir (#11),read,,,,1,0
40495148,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""""","=""""",4,Mariner Books,Kindle Edition,349,2013,1995,2022/09/25,2022/08/12,novels,novels (#6),read,,,,2,0
63169,El banquero anarquista,Fernando Pessoa,"Pessoa, Fernando",,"=""9875140910""","=""9789875140912""",2,Leviatán,Paperback,64,2007,1922,2022/09/28,2022/09/26,politics,politics (#4),read,,,,1,0
248681,The Prone Gunman,Jean-Patrick Manchette,"Manchette, Jean-Patrick",James Brook,"=""0872864022""","=""9780872864023""",5,City Lights Publishers,Paperback,155,2002,1981,2022/10/11,2022/02/15,noir,noir (#10),read,,,,1,0
223635,Mephisto,Klaus Mann,"Mann, Klaus",Robin Smyth,"=""0140189181""","=""9780140189186""",4,Penguin Classics,Paperback,272,1995,1936,2022/12/30,2022/03/02,novels,novels (#5),read,,,,1,0
60722690,Ο δράκος δεν χορεύει,Earl Lovelace,"Lovelace, Earl",Ισιδώρα Στανιμεράκη,"=""6188472695""","=""9786188472693""",3,Oposito,Paperback,288,2022,1979,2023/02/20,2023/01/03,noir,noir (#9),read,,,,1,0
6814059,Le Club des incorrigibles optimistes,Jean-Michel Guenassia,"Guenassia, Jean-Michel",,"=""2226193928""","=""9782226193926""",5,Albin Michel,Paperback,768,2009,2009,2023/04/11,2023/02/23,novels,novels (#4),read,,,,1,0
11182186,Οι πτυχιούχοι,Χρήστος Βακαλόπουλος,"Βακαλόπουλος, Χρήστος",,"=""9600506981""","=""9789600506983""",3,Βιβλιοπωλείον της Εστίας,Paperback,221,1996,1984,2023/05/06,2023/04/14,greek,greek (#7),read,,,,1,0
122998640,Πάρανταϊς,Fernanda Melchor,"Melchor, Fernanda",Αγγελική Βασιλάκου,"=""6185598183""","=""9786185598181""",3,Δώμα,Paperback,132,2023,2021,2023/05/13,2023/03/11,noir,noir (#8),read,,,,1,0
123259862,Κρέας για τους λύκους,Hari Kunzru,"Kunzru, Hari",Δέσποινα Κανελλοπούλου,"=""6185598191""","=""9786185598198""",4,ΔΩΜΑ | βιβλία στην Αθήνα,Paperback,344,2023,2020,2023/08/01,2023/06/19,novels,novels (#3),read,"«Η πνευματική ιστορία μιας ήττας» όπως αναγράφεται στο οπισθοσέλιδο του βιβλίου. Η λεπτή γραμμή που χωρίζει τον σκεπτόμενο/ευαισθητοποιημένο άνθρωπο από την παράνοια όταν εκείνος απλά παρατηρήσει τα σημεία των καιρών. Πολύ απλή και ευανάγνωστη η γραφή του Κούνζρου καταφέρνοντας όμως να αποδώσει πιστά όλο το φάσμα των συναισθημάτων του ήρωα, από τη μανία ως την παραίτηση.",,,1,0
12386312,Ανθρωποφύλακες,Περικλής Κοροβέσης,"Κοροβέσης, Περικλής",,"=""9602355700""","=""9789602355701""",0,Εκδόσεις Γνώση,Paperback,147,1994,1969,2023/08/09,2023/07/23,"greek, politics","greek (#6), politics (#3)",read,Δεν επιδέχεται βαθμολογίας. Ένα βιβλίο που πρέπει να διαβαστει,,,1,0
58744902,Revolution: An Intellectual History,Enzo Traverso,"Traverso, Enzo",,"=""1839763337""","=""9781839763335""",4,Verso,Hardcover,480,2021,,2023/09/07,2023/06/19,"history-philosophy-psychology, politics","history-philosophy-psychology (#1), politics (#2)",read,,,,1,0
32720148,Κακό χαρτί,Κώστας Μουζουράκης,"Μουζουράκης, Κώστας",,"=""9600360197""","=""9789600360196""",3,Καστανιώτης,Paperback,320,2016,2016,2023/08/13,2022/10/09,"noir, greek","noir (#7), greek (#5)",read,,,,1,0
3064278,Ματωμένα χώματα,Διδώ Σωτηρίου,"Σωτηρίου, Διδώ",Dido Sotiriou,"=""9600400830""","=""9789600400830""",4,Εκδόσεις Κέδρος,Paperback,340,1983,1962,2023/09/26,2023/09/18,greek,greek (#4),read,,,,1,0
25121309,Αιρετικοί,Leonardo Padura,"Padura, Leonardo",Κώστας Αθανασίου,"=""9600358753""","=""9789600358759""",3,Εκδόσεις Καστανιώτη,Paperback,800,2015,2013,2023/10/29,2023/09/27,novels,novels (#2),read,,,,1,0
19003,The Little Drummer Girl,John le Carré,"Carré, John le",,"=""0671042785""","=""9780671042783""",4,Pocket,Mass Market Paperback,659,2000,1983,2023/12/06,2023/10/08,spy-cold-war,spy-cold-war (#1),read,,,,1,0
26703040,Το Ένα Δέκατο του 8,Βα.αλ,"Βα.αλ, Βα.αλ",,"=""""","=""""",4,Κινούμενοι Τόποι,Paperback,176,2015,2015,2023/12/10,2023/12/06,"noir, greek","noir (#3), greek (#3)",read,,,,1,0
8810661,"... καλά, ἐσύ σκοτώθηκες νωρίς",Χρόνης Μίσσιος,"Μίσσιος, Χρόνης","Chronis Missios, Γιάννης Μακριδάκης","=""""","=""9789603295570""",4,Εκδόσεις Γράμματα,Hardcover,330,2015,1985,2023/12/18,2023/12/11,greek,greek (#2),read,,,,1,0
176410396,Μια ιστορία του ελληνικού κινηματογράφου,Vrasidas Karalis,"Karalis, Vrasidas","Βρασίδας Καραλής, Αχιλλέας Ντελλής","=""618559823X""","=""9786185598235""",4,Δώμα,Paperback,442,2023,2012,2024/01/21,2023/06/19,"art, greek","art (#1), greek (#1)",read,,,,1,0
10844716,Ταξίδι στην άκρη της νύχτας,Louis-Ferdinand Céline,"Céline, Louis-Ferdinand",Σεσίλ Ιγγλέση Μαργέλλου,"=""9600513244""","=""9789600513240""",4,Βιβλιοπωλείον της Εστίας,Paperback,638,2008,1932,2024/02/27,2023/08/04,novels,novels (#1),read,,,,1,0
30178585,Un largo sábado: Conversaciones con Laure Adler,George Steiner,"Steiner, George",Julio Baquero,"=""8416749078""","=""9788416749072""",5,Siruela,Kindle Edition,122,2016,2014,2023/08/04,2023/07/03,history-philosophy-psychology,history-philosophy-psychology (#3),read,"Μια τρομερά ενδιαφέρουσα ματιά στο μυαλό του Στάινερ που ανοίγει διάπλατα τους ορίζοντες ακόμα και όταν κανείς διαφωνεί μαζί του (π.χ. στις απόψεις του περί ψυχανάλυσης-ψυχοθεραπείας). Ανθρώπινο, ζεστό, γλυκό και βαθιά διδακτικό με κερασάκι στην τούρτα, την εξήγηση του τι είναι το «μακρύ Σάββατο». Άραγε ποια είναι η δική μου Κυριάκή;",,,1,0
17208427,Ο υποβολέας,Donato Carrisi,"Carrisi, Donato",Έφη Καλλιφατίδη,"=""9604105825""","=""9789604105823""",2,Ωκεανίδα,Paperback,633,2009,2009,2023/07/15,2023/03/11,thriller-horror-mystery,thriller-horror-mystery (#1),read,,,,1,0
